% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
2908	1	0	3	0	24	6882	0	1	1	0
2913	1	0	11	0	26	7708	0	1	1	0
2914	1	0	8	0	26	7708	0	1	1	0
2918	1	0	20	0	28	9422	0	1	1	0
2919	1	0	5	0	26	7708	0	1	1	0
2922	1	0	4	0	26	7708	0	1	1	0
2923	1	0	12	0	24	6882	0	1	1	0
2924	1	0	15	0	26	7708	0	1	1	0
2930	1	0	3	0	24	6882	0	1	1	0
2935	1	0	11	0	26	7708	0	1	1	0
2937	1	0	8	0	26	7708	0	1	1	0
2940	1	0	20	0	28	9422	0	1	1	0
2941	1	0	5	0	26	7708	0	1	1	0
2943	1	0	4	0	26	7708	0	1	1	0
2945	1	0	12	0	24	6882	0	1	1	0
2946	1	0	15	0	26	7708	0	1	1	0
2953	1	0	17	0	28	9422	0	1	1	0
2957	1	0	3	0	24	6882	0	1	1	0
2958	1	0	11	0	26	7708	0	1	1	0
2959	1	0	2	0	24	6882	0	1	1	0
2960	1	0	8	0	26	7708	0	1	1	0
2963	1	0	20	0	28	9422	0	1	1	0
2964	1	0	5	0	26	7708	0	1	1	0
2967	1	0	12	0	24	6882	0	1	1	0
2968	1	0	15	0	26	7708	0	1	1	0
2977	1	0	4	0	26	7708	0	1	1	0
2978	1	0	11	0	26	7708	0	1	1	0
2979	1	0	8	0	26	7708	0	1	1	0
2982	1	0	20	0	28	9422	0	1	1	0
2983	1	0	5	0	26	7708	0	1	1	0
2984	1	0	3	0	24	6882	0	1	1	0
2986	1	0	14	0	24	6882	0	1	1	0
2988	1	0	19	0	26	7708	0	1	1	0
2990	1	0	12	0	24	6882	0	1	1	0
2992	1	0	15	0	26	7708	0	1	1	0
2993	1	0	17	0	28	9422	0	1	1	0
2997	1	0	11	0	26	7708	0	1	1	0
2998	1	0	8	0	26	7708	0	1	1	0
3001	1	0	20	0	28	9422	0	1	1	0
3002	1	0	5	0	26	7708	0	1	1	0
3004	1	0	4	0	26	7708	0	1	1	0
3012	1	0	3	0	24	6882	0	1	1	0
3013	1	0	12	0	24	6882	0	1	1	0
3014	1	0	15	0	26	7708	0	1	1	0
3017	1	0	11	0	26	7708	0	1	1	0
3018	1	0	8	0	26	7708	0	1	1	0
3021	1	0	17	0	28	9422	0	1	1	0
3023	1	0	20	0	28	9422	0	1	1	0
3024	1	0	5	0	26	7708	0	1	1	0
3031	1	0	4	0	26	7708	0	1	1	0
3032	1	0	13	0	26	7708	0	1	1	0
3036	1	0	12	0	24	6882	0	1	1	0
3037	1	0	15	0	26	7708	0	1	1	0
3038	1	0	3	0	24	6882	0	1	1	0
3041	1	0	2	0	24	6882	0	1	1	0
3042	1	0	11	0	26	7708	0	1	1	0
3043	1	0	8	0	26	7708	0	1	1	0
3047	1	0	20	0	28	9422	0	1	1	0
3048	1	0	5	0	26	7708	0	1	1	0
3055	1	0	14	0	24	6882	0	1	1	0
3059	1	0	4	0	26	7708	0	1	1	0
3060	1	0	12	0	24	6882	0	1	1	0
3061	1	0	15	0	26	7708	0	1	1	0
3062	1	0	17	0	28	9422	0	1	1	0
3065	1	0	11	0	26	7708	0	1	1	0
3066	1	0	8	0	26	7708	0	1	1	0
3067	1	0	9	0	24	6882	0	1	1	0
3068	1	0	2	0	24	6882	0	1	1	0
3071	1	0	20	0	28	9422	0	1	1	0
3073	1	0	5	0	26	7708	0	1	1	0
3079	1	0	4	0	26	7708	0	1	1	0
3084	1	0	11	0	26	7708	0	1	1	0
3085	1	0	8	0	26	7708	0	1	1	0
3086	1	0	13	0	26	7708	0	1	1	0
3087	1	0	12	0	24	6882	0	1	1	0
3088	1	0	15	0	26	7708	0	1	1	0
3089	1	0	20	0	28	9422	0	1	1	0
3094	1	0	19	0	26	7708	0	1	1	0
3095	1	0	17	0	28	9422	0	1	1	0
3099	1	0	5	0	26	7708	0	1	1	0
3101	1	0	9	0	24	6882	0	1	1	0
3102	1	0	2	0	24	6882	0	1	1	0
3104	1	0	4	0	26	7708	0	1	1	0
3105	1	0	11	0	26	7708	0	1	1	0
3106	1	0	8	0	26	7708	0	1	1	0
3107	1	0	12	0	24	6882	0	1	1	0
3108	1	0	15	0	26	7708	0	1	1	0
3110	1	0	20	0	28	9422	0	1	1	0
3113	1	0	13	0	26	7708	0	1	1	0
3119	1	0	5	0	26	7708	0	1	1	0
3121	1	0	9	0	24	6882	0	1	1	0
3123	1	0	14	0	24	6882	0	1	1	0
3124	1	0	19	0	26	7708	0	1	1	0
3125	1	0	17	0	28	9422	0	1	1	0
3126	1	0	8	0	26	7708	0	1	1	0
3127	1	0	4	0	26	7708	0	1	1	0
3128	1	0	12	0	24	6882	0	1	1	0
3129	1	0	15	0	26	7708	0	1	1	0
3130	1	0	20	0	28	9422	0	1	1	0
3133	1	0	11	0	26	7708	0	1	1	0
3138	1	0	21	0	28	9422	0	1	1	0
3139	1	0	13	0	26	7708	0	1	1	0
3144	1	0	5	0	26	7708	0	1	1	0
3146	1	0	8	0	26	7708	0	1	1	0
3147	1	0	12	0	24	6882	0	1	1	0
3148	1	0	4	0	26	7708	0	1	1	0
3149	1	0	15	0	26	7708	0	1	1	0
3150	1	0	20	0	28	9422	0	1	1	0
3152	1	0	11	0	26	7708	0	1	1	0
3155	1	0	9	0	24	6882	0	1	1	0
3156	1	0	21	0	28	9422	0	1	1	0
3158	1	0	17	0	28	9422	0	1	1	0
3159	1	0	19	0	26	7708	0	1	1	0
3163	1	0	5	0	26	7708	0	1	1	0
3164	1	0	2	0	24	6882	0	1	1	0
3166	1	0	8	0	26	7708	0	1	1	0
3167	1	0	12	0	24	6882	0	1	1	0
3168	1	0	13	0	26	7708	0	1	1	0
3169	1	0	4	0	26	7708	0	1	1	0
3171	1	0	15	0	26	7708	0	1	1	0
3172	1	0	20	0	28	9422	0	1	1	0
3174	1	0	11	0	26	7708	0	1	1	0
3176	1	0	9	0	24	6882	0	1	1	0
3182	1	0	5	0	26	7708	0	1	1	0
3183	1	0	21	0	28	9422	0	1	1	0
3184	1	0	17	0	28	9422	0	1	1	0
3186	1	0	8	0	26	7708	0	1	1	0
3187	1	0	12	0	24	6882	0	1	1	0
3188	1	0	4	0	26	7708	0	1	1	0
3189	1	0	15	0	26	7708	0	1	1	0
3190	1	0	20	0	28	9422	0	1	1	0
3191	1	0	2	0	24	6882	0	1	1	0
3193	1	0	11	0	26	7708	0	1	1	0
3195	1	0	13	0	26	7708	0	1	1	0
3201	1	0	5	0	26	7708	0	1	1	0
3203	1	0	9	0	24	6882	0	1	1	0
3205	1	0	8	0	26	7708	0	1	1	0
3206	1	0	21	0	28	9422	0	1	1	0
3207	1	0	12	0	24	6882	0	1	1	0
3208	1	0	15	0	26	7708	0	1	1	0
3210	1	0	4	0	26	7708	0	1	1	0
3211	1	0	20	0	28	9422	0	1	1	0
3213	1	0	17	0	28	9422	0	1	1	0
3215	1	0	11	0	26	7708	0	1	1	0
3220	1	0	19	0	26	7708	0	1	1	0
3221	1	0	14	0	24	6882	0	1	1	0
3222	1	0	13	0	26	7708	0	1	1	0
3227	1	0	21	0	28	9422	0	1	1	0
3228	1	0	5	0	26	7708	0	1	1	0
3230	1	0	8	0	26	7708	0	1	1	0
3231	1	0	12	0	24	6882	0	1	1	0
3232	1	0	2	0	24	6882	0	1	1	0
3234	1	0	15	0	26	7708	0	1	1	0
3235	1	0	20	0	28	9422	0	1	1	0
3237	1	0	9	0	24	6882	0	1	1	0
3239	1	0	11	0	26	7708	0	1	1	0
3242	1	0	17	0	28	9422	0	1	1	0
3247	1	0	21	0	28	9422	0	1	1	0
3248	1	0	5	0	26	7708	0	1	1	0
3250	1	0	8	0	26	7708	0	1	1	0
3251	1	0	12	0	24	6882	0	1	1	0
3252	1	0	15	0	26	7708	0	1	1	0
3253	1	0	20	0	28	9422	0	1	1	0
3256	1	0	13	0	26	7708	0	1	1	0
3257	1	0	9	0	24	6882	0	1	1	0
3258	1	0	4	0	26	7708	0	1	1	0
3259	1	0	14	0	24	6882	0	1	1	0
3260	1	0	11	0	26	7708	0	1	1	0
3266	1	0	2	0	24	6882	0	1	1	0
3267	1	0	17	0	28	9422	0	1	1	0
3268	1	0	5	0	26	7708	0	1	1	0
3273	1	0	8	0	26	7708	0	1	1	0
3275	1	0	12	0	24	6882	0	1	1	0
3276	1	0	15	0	26	7708	0	1	1	0
3277	1	0	13	0	26	7708	0	1	1	0
3278	1	0	4	0	26	7708	0	1	1	0
3279	1	0	20	0	28	9422	0	1	1	0
3281	1	0	11	0	26	7708	0	1	1	0
3285	1	0	9	0	24	6882	0	1	1	0
3287	1	0	2	0	24	6882	0	1	1	0
3289	1	0	5	0	26	7708	0	1	1	0
3292	1	0	8	0	26	7708	0	1	1	0
3293	1	0	12	0	24	6882	0	1	1	0
3294	1	0	17	0	28	9422	0	1	1	0
3295	1	0	15	0	26	7708	0	1	1	0
3298	1	0	4	0	26	7708	0	1	1	0
3299	1	0	11	0	26	7708	0	1	1	0
3304	1	0	20	0	28	9422	0	1	1	0
3312	1	0	9	0	24	6882	0	1	1	0
3313	1	0	5	0	26	7708	0	1	1	0
3315	1	0	8	0	26	7708	0	1	1	0
3316	1	0	12	0	24	6882	0	1	1	0
3317	1	0	15	0	26	7708	0	1	1	0
3318	1	0	4	0	26	7708	0	1	1	0
3320	1	0	2	0	24	6882	0	1	1	0
3322	1	0	11	0	26	7708	0	1	1	0
3326	1	0	20	0	28	9422	0	1	1	0
3334	1	0	17	0	28	9422	0	1	1	0
3335	1	0	5	0	26	7708	0	1	1	0
3337	1	0	8	0	26	7708	0	1	1	0
3338	1	0	12	0	24	6882	0	1	1	0
3339	1	0	4	0	26	7708	0	1	1	0
3340	1	0	15	0	26	7708	0	1	1	0
3343	1	0	11	0	26	7708	0	1	1	0
3346	1	0	13	0	26	7708	0	1	1	0
3350	1	0	20	0	28	9422	0	1	1	0
3353	1	0	9	0	24	6882	0	1	1	0
3355	1	0	8	0	26	7708	0	1	1	0
3356	1	0	12	0	24	6882	0	1	1	0
3359	1	0	4	0	26	7708	0	1	1	0
3361	1	0	5	0	26	7708	0	1	1	0
3362	1	0	11	0	26	7708	0	1	1	0
3365	1	0	15	0	26	7708	0	1	1	0
3368	1	0	17	0	28	9422	0	1	1	0
3369	1	0	2	0	24	6882	0	1	1	0
3377	1	0	20	0	28	9422	0	1	1	0
3380	1	0	13	0	26	7708	0	1	1	0
3381	1	0	9	0	24	6882	0	1	1	0
3383	1	0	8	0	26	7708	0	1	1	0
3384	1	0	12	0	24	6882	0	1	1	0
3385	1	0	15	0	26	7708	0	1	1	0
3386	1	0	4	0	26	7708	0	1	1	0
3389	1	0	5	0	26	7708	0	1	1	0
3390	1	0	11	0	26	7708	0	1	1	0
3391	1	0	17	0	28	9422	0	1	1	0
3396	1	0	14	0	24	6882	0	1	1	0
3397	1	0	2	0	24	6882	0	1	1	0
3399	1	0	10	0	28	9422	0	1	1	0
3400	1	0	20	0	28	9422	0	1	1	0
3403	1	0	8	0	26	7708	0	1	1	0
3404	1	0	12	0	24	6882	0	1	1	0
3405	1	0	4	0	26	7708	0	1	1	0
3406	1	0	15	0	26	7708	0	1	1	0
3408	1	0	9	0	24	6882	0	1	1	0
3409	1	0	5	0	26	7708	0	1	1	0
3410	1	0	11	0	26	7708	0	1	1	0
3423	1	0	20	0	28	9422	0	1	1	0
3424	1	0	2	0	24	6882	0	1	1	0
3427	1	0	13	0	26	7708	0	1	1	0
3428	1	0	8	0	26	7708	0	1	1	0
3429	1	0	12	0	24	6882	0	1	1	0
3430	1	0	15	0	26	7708	0	1	1	0
3432	1	0	5	0	26	7708	0	1	1	0
3433	1	0	11	0	26	7708	0	1	1	0
3435	1	0	9	0	24	6882	0	1	1	0
3442	1	0	4	0	26	7708	0	1	1	0
3446	1	0	20	0	28	9422	0	1	1	0
3450	1	0	8	0	26	7708	0	1	1	0
3451	1	0	2	0	24	6882	0	1	1	0
3452	1	0	12	0	24	6882	0	1	1	0
3453	1	0	15	0	26	7708	0	1	1	0
3455	1	0	21	0	28	9422	0	1	1	0
3456	1	0	13	0	26	7708	0	1	1	0
3458	1	0	5	0	26	7708	0	1	1	0
3459	1	0	11	0	26	7708	0	1	1	0
3462	1	0	4	0	26	7708	0	1	1	0
3464	1	0	14	0	24	6882	0	1	1	0
3466	1	0	20	0	28	9422	0	1	1	0
3468	1	0	17	0	28	9422	0	1	1	0
3470	1	0	9	0	24	6882	0	1	1	0
3474	1	0	8	0	26	7708	0	1	1	0
3477	1	0	12	0	24	6882	0	1	1	0
3478	1	0	15	0	26	7708	0	1	1	0
3480	1	0	5	0	26	7708	0	1	1	0
3481	1	0	11	0	26	7708	0	1	1	0
3483	1	0	13	0	26	7708	0	1	1	0
3486	1	0	2	0	24	6882	0	1	1	0
3488	1	0	20	0	28	9422	0	1	1	0
3489	1	0	3	0	24	6882	0	1	1	0
3490	1	0	4	0	26	7708	0	1	1	0
3494	1	0	8	0	26	7708	0	1	1	0
3498	1	0	12	0	24	6882	0	1	1	0
3499	1	0	17	0	28	9422	0	1	1	0
3500	1	0	15	0	26	7708	0	1	1	0
3502	1	0	5	0	26	7708	0	1	1	0
