% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
2380	1	0	5	0	26	7708	0	1	0
2381	1	0	11	0	26	7708	0	1	0
2382	1	0	17	0	28	9422	0	1	0
2383	1	0	8	0	26	7708	0	1	0
2384	1	0	12	0	24	6882	0	1	0
2385	1	0	2	0	24	6882	0	1	0
2387	1	0	1	0	26	7708	0	1	0
2389	1	0	20	0	28	9422	0	1	0
2395	1	0	20	0	28	9422	0	1	0
2396	1	0	4	0	26	7708	0	1	0
2398	1	0	11	0	26	7708	0	1	0
2399	1	0	8	0	26	7708	0	1	0
2401	1	0	15	0	26	7708	0	1	0
2402	1	0	4	0	26	7708	0	1	0
2404	1	0	5	0	26	7708	0	1	0
2405	1	0	11	0	26	7708	0	1	0
2406	1	0	8	0	26	7708	0	1	0
2407	1	0	12	0	24	6882	0	1	0
2408	1	0	15	0	26	7708	0	1	0
2410	1	0	3	0	24	6882	0	1	0
2411	1	0	20	0	28	9422	0	1	0
2416	1	0	4	0	26	7708	0	1	0
2418	1	0	20	0	28	9422	0	1	0
2420	1	0	11	0	26	7708	0	1	0
2421	1	0	8	0	26	7708	0	1	0
2423	1	0	15	0	26	7708	0	1	0
2426	1	0	16	0	28	9422	0	1	0
2427	1	0	5	0	26	7708	0	1	0
2431	1	0	12	0	24	6882	0	1	0
2433	1	0	20	0	28	9422	0	1	0
2434	1	0	5	0	26	7708	0	1	0
2437	1	0	3	0	24	6882	0	1	0
2438	1	0	2	0	24	6882	0	1	0
2440	1	0	2	0	24	6882	0	1	0
2441	1	0	15	0	26	7708	0	1	0
2443	1	0	4	0	26	7708	0	1	0
2445	1	0	18	0	28	9422	0	1	0
2446	1	0	11	0	26	7708	0	1	0
2447	1	0	18	0	28	9422	0	1	0
2448	1	0	18	0	28	9422	0	1	0
2449	1	0	18	0	28	9422	0	1	0
2450	1	0	8	0	26	7708	0	1	0
2451	1	0	18	0	28	9422	0	1	0
2455	1	0	12	0	24	6882	0	1	0
2460	1	0	15	0	26	7708	0	1	0
2461	1	0	20	0	28	9422	0	1	0
2462	1	0	5	0	26	7708	0	1	0
2464	1	0	18	0	28	9422	0	1	0
2465	1	0	3	0	24	6882	0	1	0
2467	1	0	18	0	28	9422	0	1	0
2468	1	0	2	0	24	6882	0	1	0
2470	1	0	17	0	28	9422	0	1	0
2471	1	0	4	0	26	7708	0	1	0
2475	1	0	17	0	28	9422	0	1	0
2477	1	0	17	0	28	9422	0	1	0
2480	1	0	11	0	26	7708	0	1	0
2481	1	0	8	0	26	7708	0	1	0
2482	1	0	12	0	24	6882	0	1	0
2483	1	0	15	0	26	7708	0	1	0
2484	1	0	18	0	28	9422	0	1	0
2485	1	0	20	0	28	9422	0	1	0
2486	1	0	5	0	26	7708	0	1	0
2487	1	0	11	0	26	7708	0	1	0
2488	1	0	8	0	26	7708	0	1	0
2489	1	0	12	0	24	6882	0	1	0
2490	1	0	15	0	26	7708	0	1	0
2491	1	0	4	0	26	7708	0	1	0
2492	1	0	3	0	24	6882	0	1	0
2495	1	0	2	0	24	6882	0	1	0
2497	1	0	4	0	26	7708	0	1	0
2498	1	0	11	0	26	7708	0	1	0
2499	1	0	8	0	26	7708	0	1	0
2500	1	0	12	0	24	6882	0	1	0
2501	1	0	15	0	26	7708	0	1	0
2502	1	0	18	0	28	9422	0	1	0
2503	1	0	17	0	28	9422	0	1	0
2505	1	0	20	0	28	9422	0	1	0
2506	1	0	5	0	26	7708	0	1	0
2511	1	0	4	0	26	7708	0	1	0
2516	1	0	11	0	26	7708	0	1	0
2517	1	0	8	0	26	7708	0	1	0
2518	1	0	12	0	24	6882	0	1	0
2520	1	0	15	0	26	7708	0	1	0
2523	1	0	2	0	24	6882	0	1	0
2529	1	0	20	0	28	9422	0	1	0
2530	1	0	5	0	26	7708	0	1	0
2531	1	0	17	0	28	9422	0	1	0
2533	1	0	18	0	28	9422	0	1	0
2538	1	0	4	0	26	7708	0	1	0
2540	1	0	11	0	26	7708	0	1	0
2541	1	0	8	0	26	7708	0	1	0
2543	1	0	12	0	24	6882	0	1	0
2544	1	0	15	0	26	7708	0	1	0
2547	1	0	11	0	26	7708	0	1	0
2550	1	0	2	0	24	6882	0	1	0
2552	1	0	18	0	28	9422	0	1	0
2555	1	0	18	0	28	9422	0	1	0
2556	1	0	20	0	28	9422	0	1	0
2557	1	0	5	0	26	7708	0	1	0
2558	1	0	11	0	26	7708	0	1	0
2559	1	0	17	0	28	9422	0	1	0
2560	1	0	3	0	24	6882	0	1	0
2561	1	0	4	0	26	7708	0	1	0
2562	1	0	8	0	26	7708	0	1	0
2564	1	0	12	0	24	6882	0	1	0
2565	1	0	15	0	26	7708	0	1	0
2567	1	0	4	0	26	7708	0	1	0
2575	1	0	20	0	28	9422	0	1	0
2576	1	0	5	0	26	7708	0	1	0
2577	1	0	14	0	24	6882	0	1	0
2578	1	0	18	0	28	9422	0	1	0
2579	1	0	4	0	26	7708	0	1	0
2580	1	0	11	0	26	7708	0	1	0
2581	1	0	8	0	26	7708	0	1	0
2582	1	0	12	0	24	6882	0	1	0
2583	1	0	2	0	24	6882	0	1	0
2584	1	0	18	0	28	9422	0	1	0
2585	1	0	15	0	26	7708	0	1	0
2592	1	0	15	0	26	7708	0	1	0
2594	1	0	17	0	28	9422	0	1	0
2595	1	0	20	0	28	9422	0	1	0
2596	1	0	5	0	26	7708	0	1	0
2599	1	0	18	0	28	9422	0	1	0
2600	1	0	4	0	26	7708	0	1	0
2601	1	0	12	0	24	6882	0	1	0
2603	1	0	15	0	26	7708	0	1	0
2604	1	0	2	0	24	6882	0	1	0
2607	1	0	4	0	26	7708	0	1	0
2608	1	0	11	0	26	7708	0	1	0
2609	1	0	8	0	26	7708	0	1	0
2613	1	0	20	0	28	9422	0	1	0
2615	1	0	5	0	26	7708	0	1	0
2616	1	0	3	0	24	6882	0	1	0
2620	1	0	12	0	24	6882	0	1	0
2621	1	0	15	0	26	7708	0	1	0
2622	1	0	17	0	28	9422	0	1	0
2624	1	0	17	0	28	9422	0	1	0
2625	1	0	18	0	28	9422	0	1	0
2627	1	0	11	0	26	7708	0	1	0
2628	1	0	8	0	26	7708	0	1	0
2634	1	0	4	0	26	7708	0	1	0
2635	1	0	20	0	28	9422	0	1	0
2636	1	0	5	0	26	7708	0	1	0
2638	1	0	2	0	24	6882	0	1	0
2640	1	0	12	0	24	6882	0	1	0
2641	1	0	4	0	26	7708	0	1	0
2643	1	0	15	0	26	7708	0	1	0
2647	1	0	11	0	26	7708	0	1	0
2649	1	0	3	0	24	6882	0	1	0
2650	1	0	17	0	28	9422	0	1	0
2651	1	0	8	0	26	7708	0	1	0
2652	1	0	18	0	28	9422	0	1	0
2654	1	0	17	0	28	9422	0	1	0
2656	1	0	3	0	24	6882	0	1	0
2657	1	0	20	0	28	9422	0	1	0
2658	1	0	5	0	26	7708	0	1	0
2662	1	0	4	0	26	7708	0	1	0
2663	1	0	12	0	24	6882	0	1	0
2664	1	0	15	0	26	7708	0	1	0
2666	1	0	2	0	24	6882	0	1	0
2669	1	0	4	0	26	7708	0	1	0
2670	1	0	3	0	24	6882	0	1	0
2671	1	0	11	0	26	7708	0	1	0
2672	1	0	2	0	24	6882	0	1	0
2673	1	0	8	0	26	7708	0	1	0
2674	1	0	18	0	28	9422	0	1	0
2677	1	0	20	0	28	9422	0	1	0
2678	1	0	5	0	26	7708	0	1	0
2680	1	0	8	0	26	7708	0	1	0
2681	1	0	12	0	24	6882	0	1	0
2682	1	0	15	0	26	7708	0	1	0
2684	1	0	20	0	28	9422	0	1	0
2685	1	0	5	0	26	7708	0	1	0
2686	1	0	2	0	24	6882	0	1	0
2687	1	0	17	0	28	9422	0	1	0
2694	1	0	11	0	26	7708	0	1	0
2695	1	0	8	0	26	7708	0	1	0
2698	1	0	20	0	28	9422	0	1	0
2699	1	0	5	0	26	7708	0	1	0
2700	1	0	11	0	26	7708	0	1	0
2701	1	0	8	0	26	7708	0	1	0
2702	1	0	12	0	24	6882	0	1	0
2703	1	0	3	0	24	6882	0	1	0
2704	1	0	15	0	26	7708	0	1	0
2705	1	0	20	0	28	9422	0	1	0
2706	1	0	5	0	26	7708	0	1	0
2709	1	0	17	0	28	9422	0	1	0
2715	1	0	11	0	26	7708	0	1	0
2716	1	0	8	0	26	7708	0	1	0
2719	1	0	20	0	28	9422	0	1	0
2720	1	0	5	0	26	7708	0	1	0
2721	1	0	11	0	26	7708	0	1	0
2722	1	0	8	0	26	7708	0	1	0
2724	1	0	12	0	24	6882	0	1	0
2725	1	0	15	0	26	7708	0	1	0
2726	1	0	20	0	28	9422	0	1	0
2727	1	0	2	0	24	6882	0	1	0
2731	1	0	3	0	24	6882	0	1	0
2736	1	0	17	0	28	9422	0	1	0
2737	1	0	11	0	26	7708	0	1	0
2738	1	0	3	0	24	6882	0	1	0
2739	1	0	8	0	26	7708	0	1	0
2743	1	0	20	0	28	9422	0	1	0
2744	1	0	5	0	26	7708	0	1	0
2746	1	0	8	0	26	7708	0	1	0
2747	1	0	12	0	24	6882	0	1	0
2749	1	0	15	0	26	7708	0	1	0
2750	1	0	20	0	28	9422	0	1	0
2751	1	0	5	0	26	7708	0	1	0
2754	1	0	12	0	24	6882	0	1	0
2755	1	0	2	0	24	6882	0	1	0
2756	1	0	15	0	26	7708	0	1	0
2759	1	0	11	0	26	7708	0	1	0
2760	1	0	8	0	26	7708	0	1	0
2763	1	0	20	0	28	9422	0	1	0
2764	1	0	5	0	26	7708	0	1	0
2765	1	0	3	0	24	6882	0	1	0
2766	1	0	11	0	26	7708	0	1	0
2767	1	0	8	0	26	7708	0	1	0
2768	1	0	17	0	28	9422	0	1	0
2769	1	0	12	0	24	6882	0	1	0
2770	1	0	15	0	26	7708	0	1	0
2775	1	0	12	0	24	6882	0	1	0
2777	1	0	15	0	26	7708	0	1	0
2780	1	0	11	0	26	7708	0	1	0
2781	1	0	8	0	26	7708	0	1	0
2782	1	0	2	0	24	6882	0	1	0
2785	1	0	20	0	28	9422	0	1	0
2786	1	0	5	0	26	7708	0	1	0
2787	1	0	11	0	26	7708	0	1	0
2788	1	0	8	0	26	7708	0	1	0
2789	1	0	12	0	24	6882	0	1	0
2790	1	0	15	0	26	7708	0	1	0
2791	1	0	20	0	28	9422	0	1	0
2792	1	0	3	0	24	6882	0	1	0
2793	1	0	5	0	26	7708	0	1	0
2796	1	0	17	0	28	9422	0	1	0
2802	1	0	17	0	28	9422	0	1	0
2803	1	0	11	0	26	7708	0	1	0
2804	1	0	8	0	26	7708	0	1	0
2808	1	0	20	0	28	9422	0	1	0
2809	1	0	5	0	26	7708	0	1	0
2810	1	0	11	0	26	7708	0	1	0
2811	1	0	8	0	26	7708	0	1	0
2812	1	0	12	0	24	6882	0	1	0
2813	1	0	15	0	26	7708	0	1	0
2814	1	0	20	0	28	9422	0	1	0
2815	1	0	2	0	24	6882	0	1	0
2816	1	0	5	0	26	7708	0	1	0
2819	1	0	12	0	24	6882	0	1	0
2820	1	0	15	0	26	7708	0	1	0
2824	1	0	11	0	26	7708	0	1	0
2825	1	0	8	0	26	7708	0	1	0
2826	1	0	3	0	24	6882	0	1	0
2829	1	0	20	0	28	9422	0	1	0
2830	1	0	17	0	28	9422	0	1	0
2831	1	0	5	0	26	7708	0	1	0
2833	1	0	3	0	24	6882	0	1	0
2835	1	0	12	0	24	6882	0	1	0
2836	1	0	2	0	24	6882	0	1	0
2837	1	0	15	0	26	7708	0	1	0
2842	1	0	12	0	24	6882	0	1	0
2843	1	0	15	0	26	7708	0	1	0
2846	1	0	11	0	26	7708	0	1	0
2847	1	0	3	0	24	6882	0	1	0
2848	1	0	8	0	26	7708	0	1	0
2851	1	0	19	0	26	7708	0	1	0
2853	1	0	20	0	28	9422	0	1	0
2854	1	0	5	0	26	7708	0	1	0
2857	1	0	17	0	28	9422	0	1	0
2858	1	0	17	0	28	9422	0	1	0
2859	1	0	12	0	24	6882	0	1	0
2860	1	0	15	0	26	7708	0	1	0
2865	1	0	12	0	24	6882	0	1	0
2866	1	0	15	0	26	7708	0	1	0
2869	1	0	11	0	26	7708	0	1	0
2870	1	0	2	0	24	6882	0	1	0
2871	1	0	8	0	26	7708	0	1	0
2874	1	0	3	0	24	6882	0	1	0
2875	1	0	20	0	28	9422	0	1	0
2876	1	0	5	0	26	7708	0	1	0
2878	1	0	8	0	26	7708	0	1	0
2879	1	0	12	0	24	6882	0	1	0
2880	1	0	15	0	26	7708	0	1	0
2881	1	0	20	0	28	9422	0	1	0
2882	1	0	4	0	26	7708	0	1	0
2883	1	0	5	0	26	7708	0	1	0
2886	1	0	12	0	24	6882	0	1	0
2887	1	0	15	0	26	7708	0	1	0
2891	1	0	11	0	26	7708	0	1	0
2892	1	0	8	0	26	7708	0	1	0
2895	1	0	20	0	28	9422	0	1	0
2896	1	0	5	0	26	7708	0	1	0
2897	1	0	11	0	26	7708	0	1	0
2898	1	0	8	0	26	7708	0	1	0
2899	1	0	12	0	24	6882	0	1	0
2900	1	0	15	0	26	7708	0	1	0
2901	1	0	20	0	28	9422	0	1	0
2902	1	0	4	0	26	7708	0	1	0
2903	1	0	5	0	26	7708	0	1	0
2904	1	0	2	0	24	6882	0	1	0
2908	1	0	3	0	24	6882	0	1	0
2909	1	0	4	0	26	7708	0	1	0
2913	1	0	11	0	26	7708	0	1	0
2914	1	0	8	0	26	7708	0	1	0
2918	1	0	20	0	28	9422	0	1	0
2919	1	0	5	0	26	7708	0	1	0
2920	1	0	11	0	26	7708	0	1	0
2921	1	0	8	0	26	7708	0	1	0
2922	1	0	4	0	26	7708	0	1	0
2923	1	0	12	0	24	6882	0	1	0
2924	1	0	15	0	26	7708	0	1	0
2925	1	0	20	0	28	9422	0	1	0
2926	1	0	5	0	26	7708	0	1	0
2929	1	0	4	0	26	7708	0	1	0
2930	1	0	3	0	24	6882	0	1	0
2935	1	0	11	0	26	7708	0	1	0
2937	1	0	8	0	26	7708	0	1	0
2940	1	0	20	0	28	9422	0	1	0
2941	1	0	5	0	26	7708	0	1	0
2942	1	0	11	0	26	7708	0	1	0
2943	1	0	4	0	26	7708	0	1	0
2944	1	0	8	0	26	7708	0	1	0
2945	1	0	12	0	24	6882	0	1	0
2946	1	0	15	0	26	7708	0	1	0
2947	1	0	20	0	28	9422	0	1	0
2948	1	0	5	0	26	7708	0	1	0
2950	1	0	4	0	26	7708	0	1	0
2952	1	0	12	0	24	6882	0	1	0
2953	1	0	17	0	28	9422	0	1	0
2957	1	0	3	0	24	6882	0	1	0
2958	1	0	11	0	26	7708	0	1	0
2959	1	0	2	0	24	6882	0	1	0
2960	1	0	8	0	26	7708	0	1	0
2963	1	0	20	0	28	9422	0	1	0
2964	1	0	5	0	26	7708	0	1	0
2965	1	0	11	0	26	7708	0	1	0
2966	1	0	8	0	26	7708	0	1	0
2967	1	0	12	0	24	6882	0	1	0
2968	1	0	15	0	26	7708	0	1	0
2969	1	0	20	0	28	9422	0	1	0
2970	1	0	5	0	26	7708	0	1	0
2973	1	0	12	0	24	6882	0	1	0
2974	1	0	15	0	26	7708	0	1	0
2977	1	0	4	0	26	7708	0	1	0
2978	1	0	11	0	26	7708	0	1	0
2979	1	0	8	0	26	7708	0	1	0
2982	1	0	20	0	28	9422	0	1	0
2983	1	0	5	0	26	7708	0	1	0
2984	1	0	3	0	24	6882	0	1	0
2986	1	0	14	0	24	6882	0	1	0
2988	1	0	19	0	26	7708	0	1	0
2990	1	0	12	0	24	6882	0	1	0
2992	1	0	15	0	26	7708	0	1	0
2993	1	0	17	0	28	9422	0	1	0
2994	1	0	17	0	28	9422	0	1	0
2997	1	0	11	0	26	7708	0	1	0
2998	1	0	8	0	26	7708	0	1	0
3001	1	0	20	0	28	9422	0	1	0
3002	1	0	5	0	26	7708	0	1	0
3003	1	0	11	0	26	7708	0	1	0
3004	1	0	4	0	26	7708	0	1	0
3005	1	0	8	0	26	7708	0	1	0
3008	1	0	20	0	28	9422	0	1	0
3009	1	0	5	0	26	7708	0	1	0
3012	1	0	3	0	24	6882	0	1	0
3013	1	0	12	0	24	6882	0	1	0
3014	1	0	15	0	26	7708	0	1	0
3017	1	0	11	0	26	7708	0	1	0
3018	1	0	8	0	26	7708	0	1	0
3019	1	0	12	0	24	6882	0	1	0
3020	1	0	15	0	26	7708	0	1	0
3021	1	0	17	0	28	9422	0	1	0
3022	1	0	17	0	28	9422	0	1	0
3023	1	0	20	0	28	9422	0	1	0
3024	1	0	5	0	26	7708	0	1	0
3030	1	0	20	0	28	9422	0	1	0
3031	1	0	4	0	26	7708	0	1	0
3032	1	0	13	0	26	7708	0	1	0
3036	1	0	12	0	24	6882	0	1	0
3037	1	0	15	0	26	7708	0	1	0
3038	1	0	3	0	24	6882	0	1	0
3041	1	0	2	0	24	6882	0	1	0
3042	1	0	11	0	26	7708	0	1	0
3043	1	0	8	0	26	7708	0	1	0
3047	1	0	20	0	28	9422	0	1	0
3048	1	0	5	0	26	7708	0	1	0
3049	1	0	11	0	26	7708	0	1	0
3050	1	0	8	0	26	7708	0	1	0
3053	1	0	20	0	28	9422	0	1	0
3054	1	0	5	0	26	7708	0	1	0
3055	1	0	14	0	24	6882	0	1	0
3059	1	0	4	0	26	7708	0	1	0
3060	1	0	12	0	24	6882	0	1	0
3061	1	0	15	0	26	7708	0	1	0
3062	1	0	17	0	28	9422	0	1	0
3065	1	0	11	0	26	7708	0	1	0
3066	1	0	8	0	26	7708	0	1	0
3067	1	0	9	0	24	6882	0	1	0
3068	1	0	2	0	24	6882	0	1	0
3071	1	0	20	0	28	9422	0	1	0
3073	1	0	5	0	26	7708	0	1	0
3079	1	0	4	0	26	7708	0	1	0
3084	1	0	11	0	26	7708	0	1	0
3085	1	0	8	0	26	7708	0	1	0
3086	1	0	13	0	26	7708	0	1	0
3087	1	0	12	0	24	6882	0	1	0
3088	1	0	15	0	26	7708	0	1	0
3089	1	0	20	0	28	9422	0	1	0
3091	1	0	11	0	26	7708	0	1	0
3092	1	0	8	0	26	7708	0	1	0
3094	1	0	19	0	26	7708	0	1	0
3095	1	0	17	0	28	9422	0	1	0
3099	1	0	5	0	26	7708	0	1	0
3101	1	0	9	0	24	6882	0	1	0
3102	1	0	2	0	24	6882	0	1	0
3104	1	0	4	0	26	7708	0	1	0
3105	1	0	11	0	26	7708	0	1	0
3106	1	0	8	0	26	7708	0	1	0
3107	1	0	12	0	24	6882	0	1	0
3108	1	0	15	0	26	7708	0	1	0
3109	1	0	2	0	24	6882	0	1	0
3110	1	0	20	0	28	9422	0	1	0
3112	1	0	11	0	26	7708	0	1	0
3113	1	0	13	0	26	7708	0	1	0
3119	1	0	5	0	26	7708	0	1	0
3121	1	0	9	0	24	6882	0	1	0
3123	1	0	14	0	24	6882	0	1	0
3124	1	0	19	0	26	7708	0	1	0
3125	1	0	17	0	28	9422	0	1	0
3126	1	0	8	0	26	7708	0	1	0
3127	1	0	4	0	26	7708	0	1	0
3128	1	0	12	0	24	6882	0	1	0
3129	1	0	15	0	26	7708	0	1	0
3130	1	0	20	0	28	9422	0	1	0
3131	1	0	17	0	28	9422	0	1	0
3133	1	0	11	0	26	7708	0	1	0
3134	1	0	4	0	26	7708	0	1	0
3138	1	0	21	0	28	9422	0	1	0
3139	1	0	13	0	26	7708	0	1	0
3143	1	0	21	0	28	9422	0	1	0
3144	1	0	5	0	26	7708	0	1	0
3146	1	0	8	0	26	7708	0	1	0
3147	1	0	12	0	24	6882	0	1	0
3148	1	0	4	0	26	7708	0	1	0
3149	1	0	15	0	26	7708	0	1	0
3150	1	0	20	0	28	9422	0	1	0
3151	1	0	5	0	26	7708	0	1	0
3152	1	0	11	0	26	7708	0	1	0
3153	1	0	8	0	26	7708	0	1	0
3154	1	0	4	0	26	7708	0	1	0
3155	1	0	9	0	24	6882	0	1	0
3156	1	0	21	0	28	9422	0	1	0
3157	1	0	21	0	28	9422	0	1	0
3158	1	0	17	0	28	9422	0	1	0
3159	1	0	19	0	26	7708	0	1	0
3163	1	0	5	0	26	7708	0	1	0
3164	1	0	2	0	24	6882	0	1	0
3166	1	0	8	0	26	7708	0	1	0
3167	1	0	12	0	24	6882	0	1	0
3168	1	0	13	0	26	7708	0	1	0
3169	1	0	4	0	26	7708	0	1	0
3171	1	0	15	0	26	7708	0	1	0
3172	1	0	20	0	28	9422	0	1	0
3174	1	0	11	0	26	7708	0	1	0
3176	1	0	9	0	24	6882	0	1	0
3182	1	0	5	0	26	7708	0	1	0
3183	1	0	21	0	28	9422	0	1	0
3184	1	0	17	0	28	9422	0	1	0
3186	1	0	8	0	26	7708	0	1	0
3187	1	0	12	0	24	6882	0	1	0
3188	1	0	4	0	26	7708	0	1	0
3189	1	0	15	0	26	7708	0	1	0
3190	1	0	20	0	28	9422	0	1	0
3191	1	0	2	0	24	6882	0	1	0
3193	1	0	11	0	26	7708	0	1	0
3195	1	0	13	0	26	7708	0	1	0
3201	1	0	5	0	26	7708	0	1	0
3203	1	0	9	0	24	6882	0	1	0
3205	1	0	8	0	26	7708	0	1	0
3206	1	0	21	0	28	9422	0	1	0
3207	1	0	12	0	24	6882	0	1	0
3208	1	0	15	0	26	7708	0	1	0
3210	1	0	4	0	26	7708	0	1	0
3211	1	0	20	0	28	9422	0	1	0
3213	1	0	17	0	28	9422	0	1	0
3215	1	0	11	0	26	7708	0	1	0
3220	1	0	19	0	26	7708	0	1	0
3221	1	0	14	0	24	6882	0	1	0
3222	1	0	13	0	26	7708	0	1	0
3227	1	0	21	0	28	9422	0	1	0
3228	1	0	5	0	26	7708	0	1	0
3230	1	0	8	0	26	7708	0	1	0
3231	1	0	12	0	24	6882	0	1	0
3232	1	0	2	0	24	6882	0	1	0
3233	1	0	21	0	28	9422	0	1	0
3234	1	0	15	0	26	7708	0	1	0
3235	1	0	20	0	28	9422	0	1	0
3237	1	0	9	0	24	6882	0	1	0
3239	1	0	11	0	26	7708	0	1	0
3242	1	0	17	0	28	9422	0	1	0
3247	1	0	21	0	28	9422	0	1	0
3248	1	0	5	0	26	7708	0	1	0
3250	1	0	8	0	26	7708	0	1	0
3251	1	0	12	0	24	6882	0	1	0
3252	1	0	15	0	26	7708	0	1	0
3253	1	0	20	0	28	9422	0	1	0
3255	1	0	5	0	26	7708	0	1	0
3256	1	0	13	0	26	7708	0	1	0
3257	1	0	9	0	24	6882	0	1	0
3258	1	0	4	0	26	7708	0	1	0
3259	1	0	14	0	24	6882	0	1	0
3260	1	0	11	0	26	7708	0	1	0
3264	1	0	4	0	26	7708	0	1	0
3266	1	0	2	0	24	6882	0	1	0
3267	1	0	17	0	28	9422	0	1	0
3268	1	0	5	0	26	7708	0	1	0
3273	1	0	8	0	26	7708	0	1	0
3275	1	0	12	0	24	6882	0	1	0
3276	1	0	15	0	26	7708	0	1	0
3277	1	0	13	0	26	7708	0	1	0
3278	1	0	4	0	26	7708	0	1	0
3279	1	0	20	0	28	9422	0	1	0
3281	1	0	11	0	26	7708	0	1	0
3284	1	0	4	0	26	7708	0	1	0
3285	1	0	9	0	24	6882	0	1	0
3287	1	0	2	0	24	6882	0	1	0
3289	1	0	5	0	26	7708	0	1	0
3292	1	0	8	0	26	7708	0	1	0
3293	1	0	12	0	24	6882	0	1	0
3294	1	0	17	0	28	9422	0	1	0
3295	1	0	15	0	26	7708	0	1	0
3298	1	0	4	0	26	7708	0	1	0
3299	1	0	11	0	26	7708	0	1	0
3304	1	0	20	0	28	9422	0	1	0
3305	1	0	4	0	26	7708	0	1	0
3311	1	0	20	0	28	9422	0	1	0
3312	1	0	9	0	24	6882	0	1	0
3313	1	0	5	0	26	7708	0	1	0
3315	1	0	8	0	26	7708	0	1	0
3316	1	0	12	0	24	6882	0	1	0
3317	1	0	15	0	26	7708	0	1	0
3318	1	0	4	0	26	7708	0	1	0
3320	1	0	2	0	24	6882	0	1	0
3322	1	0	11	0	26	7708	0	1	0
3326	1	0	20	0	28	9422	0	1	0
3328	1	0	11	0	26	7708	0	1	0
3333	1	0	20	0	28	9422	0	1	0
3334	1	0	17	0	28	9422	0	1	0
3335	1	0	5	0	26	7708	0	1	0
3337	1	0	8	0	26	7708	0	1	0
3338	1	0	12	0	24	6882	0	1	0
3339	1	0	4	0	26	7708	0	1	0
3340	1	0	15	0	26	7708	0	1	0
3342	1	0	5	0	26	7708	0	1	0
3343	1	0	11	0	26	7708	0	1	0
3344	1	0	8	0	26	7708	0	1	0
3345	1	0	12	0	24	6882	0	1	0
3346	1	0	13	0	26	7708	0	1	0
3350	1	0	20	0	28	9422	0	1	0
3353	1	0	9	0	24	6882	0	1	0
3355	1	0	8	0	26	7708	0	1	0
3356	1	0	12	0	24	6882	0	1	0
3359	1	0	4	0	26	7708	0	1	0
3361	1	0	5	0	26	7708	0	1	0
3362	1	0	11	0	26	7708	0	1	0
3365	1	0	15	0	26	7708	0	1	0
3366	1	0	4	0	26	7708	0	1	0
3368	1	0	17	0	28	9422	0	1	0
3369	1	0	2	0	24	6882	0	1	0
3375	1	0	17	0	28	9422	0	1	0
3377	1	0	20	0	28	9422	0	1	0
3380	1	0	13	0	26	7708	0	1	0
3381	1	0	9	0	24	6882	0	1	0
3383	1	0	8	0	26	7708	0	1	0
3384	1	0	12	0	24	6882	0	1	0
3385	1	0	15	0	26	7708	0	1	0
3386	1	0	4	0	26	7708	0	1	0
3387	1	0	13	0	26	7708	0	1	0
3389	1	0	5	0	26	7708	0	1	0
3390	1	0	11	0	26	7708	0	1	0
3391	1	0	17	0	28	9422	0	1	0
3396	1	0	14	0	24	6882	0	1	0
3397	1	0	2	0	24	6882	0	1	0
3399	1	0	10	0	28	9422	0	1	0
3400	1	0	20	0	28	9422	0	1	0
3403	1	0	8	0	26	7708	0	1	0
3404	1	0	12	0	24	6882	0	1	0
3405	1	0	4	0	26	7708	0	1	0
3406	1	0	15	0	26	7708	0	1	0
3407	1	0	20	0	28	9422	0	1	0
3408	1	0	9	0	24	6882	0	1	0
3409	1	0	5	0	26	7708	0	1	0
3410	1	0	11	0	26	7708	0	1	0
3416	1	0	5	0	26	7708	0	1	0
3417	1	0	11	0	26	7708	0	1	0
3423	1	0	20	0	28	9422	0	1	0
3424	1	0	2	0	24	6882	0	1	0
3427	1	0	13	0	26	7708	0	1	0
3428	1	0	8	0	26	7708	0	1	0
3429	1	0	12	0	24	6882	0	1	0
3430	1	0	15	0	26	7708	0	1	0
3432	1	0	5	0	26	7708	0	1	0
3433	1	0	11	0	26	7708	0	1	0
3434	1	0	8	0	26	7708	0	1	0
3435	1	0	9	0	24	6882	0	1	0
3436	1	0	12	0	24	6882	0	1	0
3437	1	0	15	0	26	7708	0	1	0
3439	1	0	5	0	26	7708	0	1	0
3440	1	0	11	0	26	7708	0	1	0
3442	1	0	4	0	26	7708	0	1	0
3446	1	0	20	0	28	9422	0	1	0
3450	1	0	8	0	26	7708	0	1	0
3451	1	0	2	0	24	6882	0	1	0
3452	1	0	12	0	24	6882	0	1	0
3453	1	0	15	0	26	7708	0	1	0
3455	1	0	21	0	28	9422	0	1	0
3456	1	0	13	0	26	7708	0	1	0
3458	1	0	5	0	26	7708	0	1	0
3459	1	0	11	0	26	7708	0	1	0
3462	1	0	4	0	26	7708	0	1	0
3464	1	0	14	0	24	6882	0	1	0
3466	1	0	20	0	28	9422	0	1	0
3468	1	0	17	0	28	9422	0	1	0
3470	1	0	9	0	24	6882	0	1	0
3472	1	0	17	0	28	9422	0	1	0
3474	1	0	8	0	26	7708	0	1	0
3476	1	0	9	0	24	6882	0	1	0
3477	1	0	12	0	24	6882	0	1	0
3478	1	0	15	0	26	7708	0	1	0
3480	1	0	5	0	26	7708	0	1	0
3481	1	0	11	0	26	7708	0	1	0
3483	1	0	13	0	26	7708	0	1	0
3484	1	0	12	0	24	6882	0	1	0
